N,0,INPUT,0.09786449
N,1,INPUT,0.1096276
N,2,INPUT,3.16027
N,3,INPUT,0.6224723
N,4,INPUT,2.234648
N,5,INPUT,0.4401544
N,6,INPUT,2.234648
N,7,INPUT,0.2683219
N,8,INPUT,0.8899655
N,9,INPUT,2.126292
N,10,OUTPUT,0.9983526
N,11,OUTPUT,0.9898026
N,12,OUTPUT,0.9999712
N,13,OUTPUT,0.9501413
N,14,HIDDEN,0.9871976
N,15,HIDDEN,0.8676718
N,16,HIDDEN,0.6995362
N,17,HIDDEN,0.7414321
N,18,HIDDEN,0.7936179
N,19,HIDDEN,0.850379

W,0,0,10,True,0.875378
W,1,1,10,True,0.5897809
W,2,2,10,True,0.4319655
W,3,3,10,True,0.6759196
W,4,4,10,True,0.519803
W,5,5,10,True,0.310183
W,6,6,10,True,0.5
W,7,7,10,True,0.1012053
W,8,8,10,True,0.3938249
W,9,9,10,True,0.7504274
W,10,0,11,True,0.1854736
W,11,1,11,True,0.8555786
W,12,2,11,False,0.4202065
W,13,3,11,True,0.6578124
W,14,4,11,True,0.5351505
W,15,5,11,True,0.6039619
W,16,6,11,True,0.0475873
W,17,7,11,True,0.7790511
W,18,8,11,True,0.9341593
W,19,9,11,True,0.0194524
W,20,0,12,True,0.3653412
W,21,1,12,True,0.4709768
W,22,2,12,True,0.6634722
W,23,3,12,True,0.8071419
W,24,4,12,False,0.7764553
W,25,5,12,True,0.9948891
W,26,6,12,True,0.7663808
W,27,7,12,True,0.8417028
W,28,8,12,True,0.3263955
W,29,9,12,True,0.4887742
W,30,0,13,True,0.227966
W,31,1,13,True,0.09002681
W,32,2,13,True,0.3835118
W,33,3,13,True,0.2130234
W,34,4,13,True,0.03414142
W,35,5,13,True,0.5
W,36,6,13,True,0.4536784
W,37,7,13,True,0.1038256
W,38,8,13,True,0.0179465
W,39,9,13,True,0.1253269
W,20,0,12,True,0.09968255
W,28,8,12,True,0.3245321
W,42,0,14,True,0.5317333
W,51,14,12,True,0.8464658
W,62,2,15,True,0.3309697
W,53,15,11,True,0.1586301
W,28,8,12,True,0.7023286
W,68,7,16,True,0.8647364
W,69,16,10,False,0.3983241
W,64,6,14,True,0.2496697
W,82,4,17,True,0.1461567
W,73,17,12,True,0.9247807
W,93,16,18,True,0.9228051
W,94,18,10,False,0.006357761
W,15,5,11,True,0.33791
W,124,14,19,True,1
W,125,19,12,True,0.5673454
W,43,2,14,True,0.8946509
W,49,7,14,True,0.5248522
