N,0,INPUT,0.1527165
N,1,INPUT,0.2132916
N,2,INPUT,1.417225
N,3,INPUT,0.3353673
N,4,INPUT,1.191009
N,5,INPUT,0.3860957
N,6,INPUT,0.1011161
N,7,INPUT,0.2940122
N,8,OUTPUT,0.9652231
N,9,OUTPUT,0.9981846
N,10,HIDDEN,0.8851416
N,11,HIDDEN,0.8472437
N,12,HIDDEN,0.9382256
N,13,HIDDEN,0.8825877
N,14,HIDDEN,0.6875434
N,15,HIDDEN,0.8567402
N,16,HIDDEN,0.8458781
N,17,HIDDEN,0.7171401

W,0,0,8,True,0.1017093
W,1,1,8,False,0.02197966
W,2,2,8,True,0.4569254
W,3,3,8,True,0.6360123
W,4,4,8,True,0.5
W,5,5,8,True,0.5
W,6,6,8,True,0.5
W,7,7,8,True,0.9721306
W,8,0,9,True,0.4574296
W,9,1,9,True,0.1736442
W,10,2,9,False,0.9070976
W,11,3,9,True,0.1939226
W,12,4,9,True,0.3765931
W,13,5,9,True,0.6398694
W,14,6,9,True,0.1497621
W,15,7,9,True,0.9777489
W,21,2,10,False,0.7168657
W,19,10,9,True,0.1533774
W,24,2,11,True,0.2694297
W,25,11,10,True,1
W,35,11,9,False,0.5000936
W,32,7,12,True,0.6550571
W,31,12,9,True,0.8700927
W,18,1,10,True,0.6595744
W,38,5,11,True,0.8543693
W,41,6,11,True,0.5019827
W,44,1,11,True,0.4847942
W,40,11,8,True,0.02390863
W,45,6,13,True,1
W,46,13,9,True,0.07312678
W,56,10,13,False,0.8044063
W,60,6,14,True,1
W,61,14,13,True,1
W,69,4,12,False,0.9659749
W,27,12,8,True,0.08229174
W,70,11,15,True,0.8619914
W,64,15,9,True,0.5237638
W,85,3,13,True,0.9581987
W,46,13,9,True,0.5
W,26,2,12,True,0.3097214
W,115,15,16,True,1
W,96,16,9,True,0.6211205
W,87,15,13,True,0.2080568
W,98,3,15,True,0.6005598
W,145,1,17,True,1
W,121,17,8,True,0.3549658
